One,Two,Three,Four,Key
110.2929427,753,8283,66.264,s
110.3062583,753.0909091,8284,66.272,d
110.3195739,753.1818182,8285,66.28,f
110.3328895,753.2727273,8286,66.288,g
110.3462051,753.3636364,8287,66.296,h
110.3595206,753.4545455,8288,66.304,j
110.3728362,753.5454545,8289,66.312,k
110.3861518,753.6363636,8290,66.32,l
110.3994674,753.7272727,8291,66.328,z
110.412783,753.8181818,8292,66.336,x
110.4260985,753.9090909,8293,66.344,c
110.4394141,754,8294,66.352,v
110.4527297,754.0909091,8295,66.36,b
110.4660453,754.1818182,8296,66.368,n
110.4793609,754.2727273,8297,66.376,m
110.4926764,754.3636364,8298,66.384,j
110.505992,754.4545455,8299,66.392,k
110.5193076,754.5454545,8300,66.4,l
110.5326232,754.6363636,8301,66.408,z
110.5459387,754.7272727,8302,66.416,f
110.5592543,754.8181818,8303,66.424,g
110.5725699,754.9090909,8304,66.432,v
110.5858855,755,8305,66.44,b
110.5992011,755.0909091,8306,66.448,n
110.6125166,755.1818182,8307,66.456,m
110.6258322,755.2727273,8308,66.464,a
110.6391478,755.3636364,8309,66.472,b
110.6524634,755.4545455,8310,66.48,f
110.665779,755.5454545,8311,66.488,q
110.6790945,755.6363636,8312,66.496,w
110.6924101,755.7272727,8313,66.504,e
110.7057257,755.8181818,8314,66.512,r
110.7190413,755.9090909,8315,66.52,t
110.7323569,756,8316,66.528,y
110.7456724,756.0909091,8317,66.536,u
110.758988,756.1818182,8318,66.544,i
110.7723036,756.2727273,8319,66.552,o
110.7856192,756.3636364,8320,66.56,p
110.7989348,756.4545455,8321,66.568,a
110.8122503,756.5454545,8322,66.576,s
110.8255659,756.6363636,8323,66.584,d
110.8388815,756.7272727,8324,66.592,f
110.8521971,756.8181818,8325,66.6,g
110.8655126,756.9090909,8326,66.608,h
110.8788282,757,8327,66.616,j
110.8921438,757.0909091,8328,66.624,k
110.9054594,757.1818182,8329,66.632,l
110.918775,757.2727273,8330,66.64,z
110.9320905,757.3636364,8331,66.648,x
110.9454061,757.4545455,8332,66.656,c
110.9587217,757.5454545,8333,66.664,v
110.9720373,757.6363636,8334,66.672,b
110.9853529,757.7272727,8335,66.68,n
110.9986684,757.8181818,8336,66.688,m
111.011984,757.9090909,8337,66.696,j
111.0252996,758,8338,66.704,k
111.0386152,758.0909091,8339,66.712,l
111.0519308,758.1818182,8340,66.72,z
111.0652463,758.2727273,8341,66.728,f
111.0785619,758.3636364,8342,66.736,g
111.0918775,758.4545455,8343,66.744,v
111.1051931,758.5454545,8344,66.752,b
111.1185087,758.6363636,8345,66.76,n
111.1318242,758.7272727,8346,66.768,m
111.1451398,758.8181818,8347,66.776,a
111.1584554,758.9090909,8348,66.784,b
111.171771,759,8349,66.792,f
111.1850866,759.0909091,8350,66.8,q
111.1984021,759.1818182,8351,66.808,w
111.2117177,759.2727273,8352,66.816,e
111.2250333,759.3636364,8353,66.824,r
111.2383489,759.4545455,8354,66.832,t
111.2516644,759.5454545,8355,66.84,y
111.26498,759.6363636,8356,66.848,u
111.2782956,759.7272727,8357,66.856,i
111.2916112,759.8181818,8358,66.864,o
111.3049268,759.9090909,8359,66.872,p
111.3182423,760,8360,66.88,a
111.3315579,760.0909091,8361,66.888,s
111.3448735,760.1818182,8362,66.896,d
111.3581891,760.2727273,8363,66.904,f
111.3715047,760.3636364,8364,66.912,g
111.3848202,760.4545455,8365,66.92,h
111.3981358,760.5454545,8366,66.928,j
111.4114514,760.6363636,8367,66.936,k
111.424767,760.7272727,8368,66.944,l
111.4380826,760.8181818,8369,66.952,z
111.4513981,760.9090909,8370,66.96,x
111.4647137,761,8371,66.968,c
111.4780293,761.0909091,8372,66.976,v
111.4913449,761.1818182,8373,66.984,b
111.5046605,761.2727273,8374,66.992,n
111.517976,761.3636364,8375,67,m
111.5312916,761.4545455,8376,67.008,j
111.5446072,761.5454545,8377,67.016,k
111.5579228,761.6363636,8378,67.024,l
111.5712383,761.7272727,8379,67.032,z
111.5845539,761.8181818,8380,67.04,f
111.5978695,761.9090909,8381,67.048,g
111.6111851,762,8382,67.056,v
111.6245007,762.0909091,8383,67.064,b
111.6378162,762.1818182,8384,67.072,n
111.6511318,762.2727273,8385,67.08,m
111.6644474,762.3636364,8386,67.088,a
111.677763,762.4545455,8387,67.096,b
111.6910786,762.5454545,8388,67.104,f
111.7043941,762.6363636,8389,67.112,q
111.7177097,762.7272727,8390,67.12,w
111.7310253,762.8181818,8391,67.128,e
111.7443409,762.9090909,8392,67.136,r
111.7576565,763,8393,67.144,t
111.770972,763.0909091,8394,67.152,y
111.7842876,763.1818182,8395,67.16,u
111.7976032,763.2727273,8396,67.168,i
111.8109188,763.3636364,8397,67.176,o
111.8242344,763.4545455,8398,67.184,p
111.8375499,763.5454545,8399,67.192,a
111.8508655,763.6363636,8400,67.2,s
111.8641811,763.7272727,8401,67.208,d
111.8774967,763.8181818,8402,67.216,f
111.8908123,763.9090909,8403,67.224,g
111.9041278,764,8404,67.232,h
111.9174434,764.0909091,8405,67.24,j
111.930759,764.1818182,8406,67.248,k
111.9440746,764.2727273,8407,67.256,l
111.9573901,764.3636364,8408,67.264,z
111.9707057,764.4545455,8409,67.272,x
111.9840213,764.5454545,8410,67.28,c
111.9973369,764.6363636,8411,67.288,v
112.0106525,764.7272727,8412,67.296,b
112.023968,764.8181818,8413,67.304,n
112.0372836,764.9090909,8414,67.312,m
112.0505992,765,8415,67.32,j
112.0639148,765.0909091,8416,67.328,k
112.0772304,765.1818182,8417,67.336,l
112.0905459,765.2727273,8418,67.344,z
112.1038615,765.3636364,8419,67.352,f
112.1171771,765.4545455,8420,67.36,g
112.1304927,765.5454545,8421,67.368,v
112.1438083,765.6363636,8422,67.376,b
112.1571238,765.7272727,8423,67.384,n
112.1704394,765.8181818,8424,67.392,m
112.183755,765.9090909,8425,67.4,a
112.1970706,766,8426,67.408,b
112.2103862,766.0909091,8427,67.416,f
112.2237017,766.1818182,8428,67.424,q
112.2370173,766.2727273,8429,67.432,w
112.2503329,766.3636364,8430,67.44,e
112.2636485,766.4545455,8431,67.448,r
112.276964,766.5454545,8432,67.456,t
112.2902796,766.6363636,8433,67.464,y
112.3035952,766.7272727,8434,67.472,u
112.3169108,766.8181818,8435,67.48,i
112.3302264,766.9090909,8436,67.488,o
112.3435419,767,8437,67.496,p
112.3568575,767.0909091,8438,67.504,a
112.3701731,767.1818182,8439,67.512,s
112.3834887,767.2727273,8440,67.52,d
112.3968043,767.3636364,8441,67.528,f
112.4101198,767.4545455,8442,67.536,g
112.4234354,767.5454545,8443,67.544,h
112.436751,767.6363636,8444,67.552,j
112.4500666,767.7272727,8445,67.56,k
112.4633822,767.8181818,8446,67.568,l
112.4766977,767.9090909,8447,67.576,z
112.4900133,768,8448,67.584,x
112.5033289,768.0909091,8449,67.592,c
112.5166445,768.1818182,8450,67.6,v
112.5299601,768.2727273,8451,67.608,b
112.5432756,768.3636364,8452,67.616,n
112.5565912,768.4545455,8453,67.624,m
112.5699068,768.5454545,8454,67.632,j
112.5832224,768.6363636,8455,67.64,k
112.5965379,768.7272727,8456,67.648,l
112.6098535,768.8181818,8457,67.656,z
112.6231691,768.9090909,8458,67.664,f
112.6364847,769,8459,67.672,g
112.6498003,769.0909091,8460,67.68,v
112.6631158,769.1818182,8461,67.688,b
112.6764314,769.2727273,8462,67.696,n
112.689747,769.3636364,8463,67.704,m
112.7030626,769.4545455,8464,67.712,a
112.7163782,769.5454545,8465,67.72,b
112.7296937,769.6363636,8466,67.728,f
112.7430093,769.7272727,8467,67.736,q
112.7563249,769.8181818,8468,67.744,w
112.7696405,769.9090909,8469,67.752,e
112.7829561,770,8470,67.76,r
112.7962716,770.0909091,8471,67.768,t
112.8095872,770.1818182,8472,67.776,y
112.8229028,770.2727273,8473,67.784,u
112.8362184,770.3636364,8474,67.792,i
112.849534,770.4545455,8475,67.8,o
112.8628495,770.5454545,8476,67.808,p
112.8761651,770.6363636,8477,67.816,a
112.8894807,770.7272727,8478,67.824,s
112.9027963,770.8181818,8479,67.832,d
112.9161119,770.9090909,8480,67.84,f
112.9294274,771,8481,67.848,g
112.942743,771.0909091,8482,67.856,h
112.9560586,771.1818182,8483,67.864,j
112.9693742,771.2727273,8484,67.872,k
112.9826897,771.3636364,8485,67.88,l
112.9960053,771.4545455,8486,67.888,z
113.0093209,771.5454545,8487,67.896,x
113.0226365,771.6363636,8488,67.904,c
113.0359521,771.7272727,8489,67.912,v
113.0492676,771.8181818,8490,67.92,b
113.0625832,771.9090909,8491,67.928,n
113.0758988,772,8492,67.936,m
113.0892144,772.0909091,8493,67.944,j
113.10253,772.1818182,8494,67.952,k
113.1158455,772.2727273,8495,67.96,l
113.1291611,772.3636364,8496,67.968,z
113.1424767,772.4545455,8497,67.976,f
113.1557923,772.5454545,8498,67.984,g
113.1691079,772.6363636,8499,67.992,v
113.1824234,772.7272727,8500,68,b
113.195739,772.8181818,8501,68.008,n
113.2090546,772.9090909,8502,68.016,m
113.2223702,773,8503,68.024,a
113.2356858,773.0909091,8504,68.032,b
113.2490013,773.1818182,8505,68.04,f
113.2623169,773.2727273,8506,68.048,q
113.2756325,773.3636364,8507,68.056,w
113.2889481,773.4545455,8508,68.064,e
113.3022636,773.5454545,8509,68.072,r
113.3155792,773.6363636,8510,68.08,t
113.3288948,773.7272727,8511,68.088,y
113.3422104,773.8181818,8512,68.096,u
113.355526,773.9090909,8513,68.104,i
113.3688415,774,8514,68.112,o
113.3821571,774.0909091,8515,68.12,p
113.3954727,774.1818182,8516,68.128,a
113.4087883,774.2727273,8517,68.136,s
113.4221039,774.3636364,8518,68.144,d
113.4354194,774.4545455,8519,68.152,f
113.448735,774.5454545,8520,68.16,g
113.4620506,774.6363636,8521,68.168,h
113.4753662,774.7272727,8522,68.176,j
113.4886818,774.8181818,8523,68.184,k
113.5019973,774.9090909,8524,68.192,l
113.5153129,775,8525,68.2,z
113.5286285,775.0909091,8526,68.208,x
113.5419441,775.1818182,8527,68.216,c
113.5552597,775.2727273,8528,68.224,v
113.5685752,775.3636364,8529,68.232,b
113.5818908,775.4545455,8530,68.24,n
113.5952064,775.5454545,8531,68.248,m
113.608522,775.6363636,8532,68.256,j
113.6218375,775.7272727,8533,68.264,k
113.6351531,775.8181818,8534,68.272,l
113.6484687,775.9090909,8535,68.28,z
113.6617843,776,8536,68.288,f
113.6750999,776.0909091,8537,68.296,g
113.6884154,776.1818182,8538,68.304,v
113.701731,776.2727273,8539,68.312,b
113.7150466,776.3636364,8540,68.32,n
113.7283622,776.4545455,8541,68.328,m
113.7416778,776.5454545,8542,68.336,a
113.7549933,776.6363636,8543,68.344,b
113.7683089,776.7272727,8544,68.352,f
113.7816245,776.8181818,8545,68.36,q
113.7949401,776.9090909,8546,68.368,w
113.8082557,777,8547,68.376,e
113.8215712,777.0909091,8548,68.384,r
113.8348868,777.1818182,8549,68.392,t
113.8482024,777.2727273,8550,68.4,y
113.861518,777.3636364,8551,68.408,u
113.8748336,777.4545455,8552,68.416,i
113.8881491,777.5454545,8553,68.424,o
113.9014647,777.6363636,8554,68.432,p
113.9147803,777.7272727,8555,68.44,a
113.9280959,777.8181818,8556,68.448,s
113.9414115,777.9090909,8557,68.456,d
113.954727,778,8558,68.464,f
113.9680426,778.0909091,8559,68.472,g
113.9813582,778.1818182,8560,68.48,h
113.9946738,778.2727273,8561,68.488,j
114.0079893,778.3636364,8562,68.496,k
114.0213049,778.4545455,8563,68.504,l
114.0346205,778.5454545,8564,68.512,z
114.0479361,778.6363636,8565,68.52,x
114.0612517,778.7272727,8566,68.528,c
114.0745672,778.8181818,8567,68.536,v
114.0878828,778.9090909,8568,68.544,b
114.1011984,779,8569,68.552,n
114.114514,779.0909091,8570,68.56,m
114.1278296,779.1818182,8571,68.568,j
114.1411451,779.2727273,8572,68.576,k
114.1544607,779.3636364,8573,68.584,l
114.1677763,779.4545455,8574,68.592,z
114.1810919,779.5454545,8575,68.6,f
114.1944075,779.6363636,8576,68.608,g
114.207723,779.7272727,8577,68.616,v
114.2210386,779.8181818,8578,68.624,b
114.2343542,779.9090909,8579,68.632,n
114.2476698,780,8580,68.64,m
114.2609854,780.0909091,8581,68.648,a
114.2743009,780.1818182,8582,68.656,b
114.2876165,780.2727273,8583,68.664,f
114.3009321,780.3636364,8584,68.672,q
114.3142477,780.4545455,8585,68.68,w
114.3275632,780.5454545,8586,68.688,e
114.3408788,780.6363636,8587,68.696,r
114.3541944,780.7272727,8588,68.704,t
114.36751,780.8181818,8589,68.712,y
114.3808256,780.9090909,8590,68.72,u
114.3941411,781,8591,68.728,i
114.4074567,781.0909091,8592,68.736,o
114.4207723,781.1818182,8593,68.744,p
114.4340879,781.2727273,8594,68.752,a
114.4474035,781.3636364,8595,68.76,s
114.460719,781.4545455,8596,68.768,d
114.4740346,781.5454545,8597,68.776,f
114.4873502,781.6363636,8598,68.784,g
114.5006658,781.7272727,8599,68.792,h
114.5139814,781.8181818,8600,68.8,j
114.5272969,781.9090909,8601,68.808,k
114.5406125,782,8602,68.816,l
114.5539281,782.0909091,8603,68.824,z
114.5672437,782.1818182,8604,68.832,x
114.5805593,782.2727273,8605,68.84,c
114.5938748,782.3636364,8606,68.848,v
114.6071904,782.4545455,8607,68.856,b
114.620506,782.5454545,8608,68.864,n
114.6338216,782.6363636,8609,68.872,m
114.6471372,782.7272727,8610,68.88,j
114.6604527,782.8181818,8611,68.888,k
114.6737683,782.9090909,8612,68.896,l
114.6870839,783,8613,68.904,z
114.7003995,783.0909091,8614,68.912,f
114.713715,783.1818182,8615,68.92,g
114.7270306,783.2727273,8616,68.928,v
114.7403462,783.3636364,8617,68.936,b
114.7536618,783.4545455,8618,68.944,n
114.7669774,783.5454545,8619,68.952,m
114.7802929,783.6363636,8620,68.96,a
114.7936085,783.7272727,8621,68.968,b
114.8069241,783.8181818,8622,68.976,f
114.8202397,783.9090909,8623,68.984,q
114.8335553,784,8624,68.992,w
114.8468708,784.0909091,8625,69,e
114.8601864,784.1818182,8626,69.008,r
114.873502,784.2727273,8627,69.016,t
114.8868176,784.3636364,8628,69.024,y
114.9001332,784.4545455,8629,69.032,u
114.9134487,784.5454545,8630,69.04,i
114.9267643,784.6363636,8631,69.048,o
114.9400799,784.7272727,8632,69.056,p
114.9533955,784.8181818,8633,69.064,a
114.9667111,784.9090909,8634,69.072,s
114.9800266,785,8635,69.08,d
114.9933422,785.0909091,8636,69.088,f
115.0066578,785.1818182,8637,69.096,g
115.0199734,785.2727273,8638,69.104,h
115.0332889,785.3636364,8639,69.112,j
115.0466045,785.4545455,8640,69.12,k
115.0599201,785.5454545,8641,69.128,l
115.0732357,785.6363636,8642,69.136,z
115.0865513,785.7272727,8643,69.144,x
115.0998668,785.8181818,8644,69.152,c
115.1131824,785.9090909,8645,69.16,v
115.126498,786,8646,69.168,b
115.1398136,786.0909091,8647,69.176,n
115.1531292,786.1818182,8648,69.184,m
115.1664447,786.2727273,8649,69.192,j
115.1797603,786.3636364,8650,69.2,k
115.1930759,786.4545455,8651,69.208,l
115.2063915,786.5454545,8652,69.216,z
115.2197071,786.6363636,8653,69.224,f
115.2330226,786.7272727,8654,69.232,g
115.2463382,786.8181818,8655,69.24,v
115.2596538,786.9090909,8656,69.248,b
115.2729694,787,8657,69.256,n
115.286285,787.0909091,8658,69.264,m
115.2996005,787.1818182,8659,69.272,a
115.3129161,787.2727273,8660,69.28,b
115.3262317,787.3636364,8661,69.288,f
115.3395473,787.4545455,8662,69.296,q
115.3528628,787.5454545,8663,69.304,w
115.3661784,787.6363636,8664,69.312,e
115.379494,787.7272727,8665,69.32,r
115.3928096,787.8181818,8666,69.328,t
115.4061252,787.9090909,8667,69.336,y
115.4194407,788,8668,69.344,u
115.4327563,788.0909091,8669,69.352,i
115.4460719,788.1818182,8670,69.36,o
115.4593875,788.2727273,8671,69.368,p
115.4727031,788.3636364,8672,69.376,a
115.4860186,788.4545455,8673,69.384,s
115.4993342,788.5454545,8674,69.392,d
115.5126498,788.6363636,8675,69.4,f
115.5259654,788.7272727,8676,69.408,g
115.539281,788.8181818,8677,69.416,h
115.5525965,788.9090909,8678,69.424,j
115.5659121,789,8679,69.432,k
115.5792277,789.0909091,8680,69.44,l
115.5925433,789.1818182,8681,69.448,z
115.6058589,789.2727273,8682,69.456,x
115.6191744,789.3636364,8683,69.464,c
115.63249,789.4545455,8684,69.472,v
115.6458056,789.5454545,8685,69.48,b
115.6591212,789.6363636,8686,69.488,n
115.6724368,789.7272727,8687,69.496,m
115.6857523,789.8181818,8688,69.504,j
115.6990679,789.9090909,8689,69.512,k
115.7123835,790,8690,69.52,l
115.7256991,790.0909091,8691,69.528,z
115.7390146,790.1818182,8692,69.536,f
115.7523302,790.2727273,8693,69.544,g
115.7656458,790.3636364,8694,69.552,v
115.7789614,790.4545455,8695,69.56,b
115.792277,790.5454545,8696,69.568,n
115.8055925,790.6363636,8697,69.576,m
115.8189081,790.7272727,8698,69.584,a
115.8322237,790.8181818,8699,69.592,b
115.8455393,790.9090909,8700,69.6,f
115.8588549,791,8701,69.608,q
115.8721704,791.0909091,8702,69.616,w
115.885486,791.1818182,8703,69.624,e
115.8988016,791.2727273,8704,69.632,r
115.9121172,791.3636364,8705,69.64,t
115.9254328,791.4545455,8706,69.648,y
115.9387483,791.5454545,8707,69.656,u
115.9520639,791.6363636,8708,69.664,i
115.9653795,791.7272727,8709,69.672,o
115.9786951,791.8181818,8710,69.68,p
115.9920107,791.9090909,8711,69.688,a
116.0053262,792,8712,69.696,s
116.0186418,792.0909091,8713,69.704,d
116.0319574,792.1818182,8714,69.712,f
116.045273,792.2727273,8715,69.72,g
116.0585885,792.3636364,8716,69.728,h
116.0719041,792.4545455,8717,69.736,j
116.0852197,792.5454545,8718,69.744,k
116.0985353,792.6363636,8719,69.752,l
116.1118509,792.7272727,8720,69.76,z
116.1251664,792.8181818,8721,69.768,x
116.138482,792.9090909,8722,69.776,c
116.1517976,793,8723,69.784,v
116.1651132,793.0909091,8724,69.792,b
116.1784288,793.1818182,8725,69.8,n
116.1917443,793.2727273,8726,69.808,m
116.2050599,793.3636364,8727,69.816,j
116.2183755,793.4545455,8728,69.824,k
116.2316911,793.5454545,8729,69.832,l
116.2450067,793.6363636,8730,69.84,z
116.2583222,793.7272727,8731,69.848,f
116.2716378,793.8181818,8732,69.856,g
116.2849534,793.9090909,8733,69.864,v
116.298269,794,8734,69.872,b
116.3115846,794.0909091,8735,69.88,n
116.3249001,794.1818182,8736,69.888,m
116.3382157,794.2727273,8737,69.896,a
116.3515313,794.3636364,8738,69.904,b
116.3648469,794.4545455,8739,69.912,f
116.3781625,794.5454545,8740,69.92,q
116.391478,794.6363636,8741,69.928,w
116.4047936,794.7272727,8742,69.936,e
116.4181092,794.8181818,8743,69.944,r
116.4314248,794.9090909,8744,69.952,t
116.4447403,795,8745,69.96,y
116.4580559,795.0909091,8746,69.968,u
116.4713715,795.1818182,8747,69.976,i
116.4846871,795.2727273,8748,69.984,o
116.4980027,795.3636364,8749,69.992,p
116.5113182,795.4545455,8750,70,a
116.5246338,795.5454545,8751,70.008,s
116.5379494,795.6363636,8752,70.016,d
116.551265,795.7272727,8753,70.024,f
116.5645806,795.8181818,8754,70.032,g
116.5778961,795.9090909,8755,70.04,h
116.5912117,796,8756,70.048,j
116.6045273,796.0909091,8757,70.056,k
116.6178429,796.1818182,8758,70.064,l
116.6311585,796.2727273,8759,70.072,z
116.644474,796.3636364,8760,70.08,x
116.6577896,796.4545455,8761,70.088,c
116.6711052,796.5454545,8762,70.096,v
116.6844208,796.6363636,8763,70.104,b
116.6977364,796.7272727,8764,70.112,n
116.7110519,796.8181818,8765,70.12,m
116.7243675,796.9090909,8766,70.128,j
116.7376831,797,8767,70.136,k
116.7509987,797.0909091,8768,70.144,l
116.7643142,797.1818182,8769,70.152,z
116.7776298,797.2727273,8770,70.16,f
116.7909454,797.3636364,8771,70.168,g
116.804261,797.4545455,8772,70.176,v
116.8175766,797.5454545,8773,70.184,b
116.8308921,797.6363636,8774,70.192,n
116.8442077,797.7272727,8775,70.2,m
116.8575233,797.8181818,8776,70.208,a
116.8708389,797.9090909,8777,70.216,b
116.8841545,798,8778,70.224,f
116.89747,798.0909091,8779,70.232,q
116.9107856,798.1818182,8780,70.24,w
116.9241012,798.2727273,8781,70.248,e
116.9374168,798.3636364,8782,70.256,r
116.9507324,798.4545455,8783,70.264,t
116.9640479,798.5454545,8784,70.272,y
116.9773635,798.6363636,8785,70.28,u
116.9906791,798.7272727,8786,70.288,i
117.0039947,798.8181818,8787,70.296,o
117.0173103,798.9090909,8788,70.304,p
117.0306258,799,8789,70.312,a
117.0439414,799.0909091,8790,70.32,s
117.057257,799.1818182,8791,70.328,d
117.0705726,799.2727273,8792,70.336,f
117.0838881,799.3636364,8793,70.344,g
117.0972037,799.4545455,8794,70.352,h
117.1105193,799.5454545,8795,70.36,j
117.1238349,799.6363636,8796,70.368,k
117.1371505,799.7272727,8797,70.376,l
117.150466,799.8181818,8798,70.384,z
117.1637816,799.9090909,8799,70.392,x
117.1770972,800,8800,70.4,c
117.1904128,800.0909091,8801,70.408,v
117.2037284,800.1818182,8802,70.416,b
117.2170439,800.2727273,8803,70.424,n
117.2303595,800.3636364,8804,70.432,m
117.2436751,800.4545455,8805,70.44,j
117.2569907,800.5454545,8806,70.448,k
117.2703063,800.6363636,8807,70.456,l
117.2836218,800.7272727,8808,70.464,z
117.2969374,800.8181818,8809,70.472,f
117.310253,800.9090909,8810,70.48,g
117.3235686,801,8811,70.488,v
117.3368842,801.0909091,8812,70.496,b
117.3501997,801.1818182,8813,70.504,n
117.3635153,801.2727273,8814,70.512,m
117.3768309,801.3636364,8815,70.52,a
117.3901465,801.4545455,8816,70.528,b
117.4034621,801.5454545,8817,70.536,f
117.4167776,801.6363636,8818,70.544,q
117.4300932,801.7272727,8819,70.552,w
117.4434088,801.8181818,8820,70.56,e
117.4567244,801.9090909,8821,70.568,r
117.4700399,802,8822,70.576,t
117.4833555,802.0909091,8823,70.584,y
117.4966711,802.1818182,8824,70.592,u
117.5099867,802.2727273,8825,70.6,i
117.5233023,802.3636364,8826,70.608,o
117.5366178,802.4545455,8827,70.616,p
117.5499334,802.5454545,8828,70.624,a
117.563249,802.6363636,8829,70.632,s
117.5765646,802.7272727,8830,70.64,d
117.5898802,802.8181818,8831,70.648,f
117.6031957,802.9090909,8832,70.656,g
117.6165113,803,8833,70.664,h
117.6298269,803.0909091,8834,70.672,j
117.6431425,803.1818182,8835,70.68,k
117.6564581,803.2727273,8836,70.688,l
117.6697736,803.3636364,8837,70.696,z
117.6830892,803.4545455,8838,70.704,x
117.6964048,803.5454545,8839,70.712,c
117.7097204,803.6363636,8840,70.72,v
117.723036,803.7272727,8841,70.728,b
117.7363515,803.8181818,8842,70.736,n
117.7496671,803.9090909,8843,70.744,m
117.7629827,804,8844,70.752,j
117.7762983,804.0909091,8845,70.76,k
117.7896138,804.1818182,8846,70.768,l
117.8029294,804.2727273,8847,70.776,z
117.816245,804.3636364,8848,70.784,f
117.8295606,804.4545455,8849,70.792,g
117.8428762,804.5454545,8850,70.8,v
117.8561917,804.6363636,8851,70.808,b
117.8695073,804.7272727,8852,70.816,n
117.8828229,804.8181818,8853,70.824,m
117.8961385,804.9090909,8854,70.832,a
117.9094541,805,8855,70.84,b
117.9227696,805.0909091,8856,70.848,f
117.9360852,805.1818182,8857,70.856,q
117.9494008,805.2727273,8858,70.864,w
117.9627164,805.3636364,8859,70.872,e
117.976032,805.4545455,8860,70.88,r
117.9893475,805.5454545,8861,70.888,t
118.0026631,805.6363636,8862,70.896,y
118.0159787,805.7272727,8863,70.904,u
118.0292943,805.8181818,8864,70.912,i
118.0426099,805.9090909,8865,70.92,o
118.0559254,806,8866,70.928,p
118.069241,806.0909091,8867,70.936,a
118.0825566,806.1818182,8868,70.944,s
118.0958722,806.2727273,8869,70.952,d
118.1091877,806.3636364,8870,70.96,f
118.1225033,806.4545455,8871,70.968,g
118.1358189,806.5454545,8872,70.976,h
118.1491345,806.6363636,8873,70.984,j
118.1624501,806.7272727,8874,70.992,k
118.1757656,806.8181818,8875,71,l
118.1890812,806.9090909,8876,71.008,z
118.2023968,807,8877,71.016,x
118.2157124,807.0909091,8878,71.024,c
118.229028,807.1818182,8879,71.032,v
118.2423435,807.2727273,8880,71.04,b
118.2556591,807.3636364,8881,71.048,n
118.2689747,807.4545455,8882,71.056,m
118.2822903,807.5454545,8883,71.064,j
118.2956059,807.6363636,8884,71.072,k
118.3089214,807.7272727,8885,71.08,l
118.322237,807.8181818,8886,71.088,z
118.3355526,807.9090909,8887,71.096,f
118.3488682,808,8888,71.104,g
118.3621838,808.0909091,8889,71.112,v
118.3754993,808.1818182,8890,71.12,b
118.3888149,808.2727273,8891,71.128,n
118.4021305,808.3636364,8892,71.136,m
118.4154461,808.4545455,8893,71.144,a
118.4287617,808.5454545,8894,71.152,b
118.4420772,808.6363636,8895,71.16,f
118.4553928,808.7272727,8896,71.168,q
118.4687084,808.8181818,8897,71.176,w
118.482024,808.9090909,8898,71.184,e
118.4953395,809,8899,71.192,r
118.5086551,809.0909091,8900,71.2,t
118.5219707,809.1818182,8901,71.208,y
118.5352863,809.2727273,8902,71.216,u
118.5486019,809.3636364,8903,71.224,i
118.5619174,809.4545455,8904,71.232,o
118.575233,809.5454545,8905,71.24,p
118.5885486,809.6363636,8906,71.248,a
118.6018642,809.7272727,8907,71.256,s
118.6151798,809.8181818,8908,71.264,d
118.6284953,809.9090909,8909,71.272,f
118.6418109,810,8910,71.28,g
118.6551265,810.0909091,8911,71.288,h
118.6684421,810.1818182,8912,71.296,j
118.6817577,810.2727273,8913,71.304,k
118.6950732,810.3636364,8914,71.312,l
118.7083888,810.4545455,8915,71.32,z
118.7217044,810.5454545,8916,71.328,x
118.73502,810.6363636,8917,71.336,c
118.7483356,810.7272727,8918,71.344,v
118.7616511,810.8181818,8919,71.352,b
118.7749667,810.9090909,8920,71.36,n
118.7882823,811,8921,71.368,m
118.8015979,811.0909091,8922,71.376,j
118.8149134,811.1818182,8923,71.384,k
118.828229,811.2727273,8924,71.392,l
118.8415446,811.3636364,8925,71.4,z
118.8548602,811.4545455,8926,71.408,f
118.8681758,811.5454545,8927,71.416,g
118.8814913,811.6363636,8928,71.424,v
118.8948069,811.7272727,8929,71.432,b
118.9081225,811.8181818,8930,71.44,n
118.9214381,811.9090909,8931,71.448,m
118.9347537,812,8932,71.456,a
118.9480692,812.0909091,8933,71.464,b
118.9613848,812.1818182,8934,71.472,f
118.9747004,812.2727273,8935,71.48,q
118.988016,812.3636364,8936,71.488,w
119.0013316,812.4545455,8937,71.496,e
119.0146471,812.5454545,8938,71.504,r
119.0279627,812.6363636,8939,71.512,t
119.0412783,812.7272727,8940,71.52,y
119.0545939,812.8181818,8941,71.528,u
119.0679095,812.9090909,8942,71.536,i
119.081225,813,8943,71.544,o
119.0945406,813.0909091,8944,71.552,p
119.1078562,813.1818182,8945,71.56,a
119.1211718,813.2727273,8946,71.568,s
119.1344874,813.3636364,8947,71.576,d
119.1478029,813.4545455,8948,71.584,f
119.1611185,813.5454545,8949,71.592,g
119.1744341,813.6363636,8950,71.6,h
119.1877497,813.7272727,8951,71.608,j
119.2010652,813.8181818,8952,71.616,k
119.2143808,813.9090909,8953,71.624,l
119.2276964,814,8954,71.632,z
119.241012,814.0909091,8955,71.64,x
119.2543276,814.1818182,8956,71.648,c
119.2676431,814.2727273,8957,71.656,v
119.2809587,814.3636364,8958,71.664,b
119.2942743,814.4545455,8959,71.672,n
119.3075899,814.5454545,8960,71.68,m
119.3209055,814.6363636,8961,71.688,j
119.334221,814.7272727,8962,71.696,k
119.3475366,814.8181818,8963,71.704,l
